"filename","lookout_ppv","lookout_npv","N","lookout_true_pos","lookout_true_neg","lookout_false_pos","lookout_false_neg","lookout_accuracy","lookout_sensitivity","lookout_specificity","lookout_gmean","lookout_precision","lookout_recall","lookout_fmeasure","hdoutliers_ppv","hdoutliers_npv","N.1","hdoutliers_true_pos","hdoutliers_true_neg","hdoutliers_false_pos","hdoutliers_false_neg","hdoutliers_accuracy","hdoutliers_sensitivity","hdoutliers_specificity","hdoutliers_gmean","hdoutliers_precision","hdoutliers_recall","hdoutliers_fmeasure","stray_ppv","stray_npv","N.2","stray_true_pos","stray_true_neg","stray_false_pos","stray_false_neg","stray_accuracy","stray_sensitivity","stray_specificity","stray_gmean","stray_precision","stray_recall","stray_fmeasure"
"abalone_C1_P02_V01_CA0",0.176470588235294,0.98121387283237,2785,3,2716,14,52,0.976301615798923,0.0545454545454545,0.994871794871795,0.232950068181433,0.176470588235294,0.0545454545454545,0.0833333333333333,0,0.980244252873563,2785,0,2729,1,55,0.979892280071813,0,0.9996336996337,0,0,0,0,0,0.980244252873563,2785,0,2729,1,55,0.979892280071813,0,0.9996336996337,0,0,0,0
"abalone_C1_P02_V01_CA1",0.133333333333333,0.98086642599278,2785,2,2717,13,53,0.976301615798923,0.0363636363636364,0.995238095238095,0.190237946242268,0.133333333333333,0.0363636363636364,0.0571428571428571,0,0.980244252873563,2785,0,2729,1,55,0.979892280071813,0,0.9996336996337,0,0,0,0,0,0.980244252873563,2785,0,2729,1,55,0.979892280071813,0,0.9996336996337,0,0,0,0
"abalone_C1_P02_V02_CA0",0.0526315789473684,0.980477223427332,2785,1,2712,18,54,0.974147217235188,0.0181818181818182,0.993406593406593,0.134394709947743,0.0526315789473684,0.0181818181818182,0.027027027027027,0,0.980244252873563,2785,0,2729,1,55,0.979892280071813,0,0.9996336996337,0,0,0,0,0,0.980244252873563,2785,0,2729,1,55,0.979892280071813,0,0.9996336996337,0,0,0,0
"abalone_C1_P02_V02_CA1",0.0625,0.980498374864572,2785,1,2715,15,54,0.975224416517056,0.0181818181818182,0.994505494505495,0.134469022759586,0.0625,0.0181818181818182,0.028169014084507,0,0.980237154150198,2785,0,2728,2,55,0.979533213644524,0,0.999267399267399,0,0,0,0,0,0.980237154150198,2785,0,2728,2,55,0.979533213644524,0,0.999267399267399,0,0,0,0
"abalone_C1_P02_V03_CA0",0.235294117647059,0.981575144508671,2785,4,2717,13,51,0.977019748653501,0.0727272727272727,0.995238095238095,0.26903708365382,0.235294117647059,0.0727272727272727,0.111111111111111,0,0.980244252873563,2785,0,2729,1,55,0.979892280071813,0,0.9996336996337,0,0,0,0,0,0.980244252873563,2785,0,2729,1,55,0.979892280071813,0,0.9996336996337,0,0,0,0
"abalone_C1_P02_V03_CA1",0.176470588235294,0.98121387283237,2785,3,2716,14,52,0.976301615798923,0.0545454545454545,0.994871794871795,0.232950068181433,0.176470588235294,0.0545454545454545,0.0833333333333333,0,0.980244252873563,2785,0,2729,1,55,0.979892280071813,0,0.9996336996337,0,0,0,0,0,0.980244252873563,2785,0,2729,1,55,0.979892280071813,0,0.9996336996337,0,0,0,0
"abalone_C1_P02_V04_CA0",0.15,0.981193490054249,2785,3,2713,17,52,0.975224416517056,0.0545454545454545,0.993772893772894,0.232821378326378,0.15,0.0545454545454545,0.08,0,0.980244252873563,2785,0,2729,1,55,0.979892280071813,0,0.9996336996337,0,0,0,0,0,0.980244252873563,2785,0,2729,1,55,0.979892280071813,0,0.9996336996337,0,0,0,0
"abalone_C1_P02_V04_CA1",0.176470588235294,0.98121387283237,2785,3,2716,14,52,0.976301615798923,0.0545454545454545,0.994871794871795,0.232950068181433,0.176470588235294,0.0545454545454545,0.0833333333333333,0,0.980237154150198,2785,0,2728,2,55,0.979533213644524,0,0.999267399267399,0,0,0,0,0,0.980237154150198,2785,0,2728,2,55,0.979533213644524,0,0.999267399267399,0,0,0,0
"abalone_C1_P02_V05_CA0",0.125,0.980859516070784,2785,2,2716,14,53,0.975942549371634,0.0363636363636364,0.994871794871795,0.190202934197021,0.125,0.0363636363636364,0.0563380281690141,0,0.980244252873563,2785,0,2729,1,55,0.979892280071813,0,0.9996336996337,0,0,0,0,0,0.980244252873563,2785,0,2729,1,55,0.979892280071813,0,0.9996336996337,0,0,0,0
"abalone_C1_P02_V05_CA1",0.0666666666666667,0.980505415162455,2785,1,2716,14,54,0.975583482944345,0.0181818181818182,0.994871794871795,0.134493784572292,0.0666666666666667,0.0181818181818182,0.0285714285714286,0,0.980244252873563,2785,0,2729,1,55,0.979892280071813,0,0.9996336996337,0,0,0,0,0,0.980244252873563,2785,0,2729,1,55,0.979892280071813,0,0.9996336996337,0,0,0,0
"abalone_C1_P02_V06_CA0",0.125,0.980859516070784,2785,2,2716,14,53,0.975942549371634,0.0363636363636364,0.994871794871795,0.190202934197021,0.125,0.0363636363636364,0.0563380281690141,0,0.980244252873563,2785,0,2729,1,55,0.979892280071813,0,0.9996336996337,0,0,0,0,0,0.980244252873563,2785,0,2729,1,55,0.979892280071813,0,0.9996336996337,0,0,0,0
"abalone_C1_P02_V06_CA1",0.133333333333333,0.98086642599278,2785,2,2717,13,53,0.976301615798923,0.0363636363636364,0.995238095238095,0.190237946242268,0.133333333333333,0.0363636363636364,0.0571428571428571,0,0.980244252873563,2785,0,2729,1,55,0.979892280071813,0,0.9996336996337,0,0,0,0,0,0.980237154150198,2785,0,2728,2,55,0.979533213644524,0,0.999267399267399,0,0,0,0
"abalone_C1_P02_V07_CA0",0.0555555555555556,0.98048427900253,2785,1,2713,17,54,0.974506283662478,0.0181818181818182,0.993772893772894,0.134419485449834,0.0555555555555556,0.0181818181818182,0.0273972602739726,0,0.980244252873563,2785,0,2729,1,55,0.979892280071813,0,0.9996336996337,0,0,0,0,0,0.980244252873563,2785,0,2729,1,55,0.979892280071813,0,0.9996336996337,0,0,0,0
"abalone_C1_P02_V07_CA1",0.0666666666666667,0.980505415162455,2785,1,2716,14,54,0.975583482944345,0.0181818181818182,0.994871794871795,0.134493784572292,0.0666666666666667,0.0181818181818182,0.0285714285714286,0,0.980237154150198,2785,0,2728,2,55,0.979533213644524,0,0.999267399267399,0,0,0,0,0,0.980237154150198,2785,0,2728,2,55,0.979533213644524,0,0.999267399267399,0,0,0,0
"abalone_C1_P02_V08_CA0",0.117647058823529,0.980852601156069,2785,2,2715,15,53,0.975583482944345,0.0363636363636364,0.994505494505495,0.190167915705663,0.117647058823529,0.0363636363636364,0.0555555555555556,0,0.980244252873563,2785,0,2729,1,55,0.979892280071813,0,0.9996336996337,0,0,0,0,0,0.980244252873563,2785,0,2729,1,55,0.979892280071813,0,0.9996336996337,0,0,0,0
"abalone_C1_P02_V08_CA1",0.125,0.980859516070784,2785,2,2716,14,53,0.975942549371634,0.0363636363636364,0.994871794871795,0.190202934197021,0.125,0.0363636363636364,0.0563380281690141,0,0.980237154150198,2785,0,2728,2,55,0.979533213644524,0,0.999267399267399,0,0,0,0,0,0.980237154150198,2785,0,2728,2,55,0.979533213644524,0,0.999267399267399,0,0,0,0
"abalone_C1_P02_V09_CA0",0.105263157894737,0.980838756326826,2785,2,2713,17,53,0.974865350089767,0.0363636363636364,0.993772893772894,0.190097859370368,0.105263157894737,0.0363636363636364,0.0540540540540541,0,0.980244252873563,2785,0,2729,1,55,0.979892280071813,0,0.9996336996337,0,0,0,0,0,0.980244252873563,2785,0,2729,1,55,0.979892280071813,0,0.9996336996337,0,0,0,0
"abalone_C1_P02_V09_CA1",0.0625,0.980498374864572,2785,1,2715,15,54,0.975224416517056,0.0181818181818182,0.994505494505495,0.134469022759586,0.0625,0.0181818181818182,0.028169014084507,0,0.980237154150198,2785,0,2728,2,55,0.979533213644524,0,0.999267399267399,0,0,0,0,0,0.980237154150198,2785,0,2728,2,55,0.979533213644524,0,0.999267399267399,0,0,0,0
"abalone_C1_P02_V10_CA0",0.1875,0.981220657276995,2785,3,2717,13,52,0.976660682226212,0.0545454545454545,0.995238095238095,0.232992949004287,0.1875,0.0545454545454545,0.0845070422535211,0,0.980244252873563,2785,0,2729,1,55,0.979892280071813,0,0.9996336996337,0,0,0,0,0,0.980244252873563,2785,0,2729,1,55,0.979892280071813,0,0.9996336996337,0,0,0,0
"abalone_C1_P02_V10_CA1",0.133333333333333,0.98086642599278,2785,2,2717,13,53,0.976301615798923,0.0363636363636364,0.995238095238095,0.190237946242268,0.133333333333333,0.0363636363636364,0.0571428571428571,0,0.980244252873563,2785,0,2729,1,55,0.979892280071813,0,0.9996336996337,0,0,0,0,0,0.980244252873563,2785,0,2729,1,55,0.979892280071813,0,0.9996336996337,0,0,0,0
"abalone_C1_P05_V01_CA0",0.277777777777778,0.951663747810858,2873,5,2717,13,138,0.94744169857292,0.034965034965035,0.995238095238095,0.186543653868296,0.277777777777778,0.034965034965035,0.062111801242236,0,0.950208913649025,2873,0,2729,1,143,0.94987817612252,0,0.9996336996337,0,0,0,0,0,0.950208913649025,2873,0,2729,1,143,0.94987817612252,0,0.9996336996337,0,0,0,0
"abalone_C1_P05_V01_CA1",0.157894736842105,0.950946040644709,2873,3,2714,16,140,0.945701357466063,0.020979020979021,0.994139194139194,0.144416297591072,0.157894736842105,0.020979020979021,0.037037037037037,0,0.950208913649025,2873,0,2729,1,143,0.94987817612252,0,0.9996336996337,0,0,0,0,0,0.950208913649025,2873,0,2729,1,143,0.94987817612252,0,0.9996336996337,0,0,0,0
"abalone_C1_P05_V02_CA0",0.294117647058824,0.951680672268908,2873,5,2718,12,138,0.947789766794292,0.034965034965035,0.995604395604396,0.186577979685841,0.294117647058824,0.034965034965035,0.0625,0,0.950208913649025,2873,0,2729,1,143,0.94987817612252,0,0.9996336996337,0,0,0,0,0,0.950208913649025,2873,0,2729,1,143,0.94987817612252,0,0.9996336996337,0,0,0,0
"abalone_C1_P05_V02_CA1",0.235294117647059,0.951330532212885,2873,4,2717,13,139,0.947093630351549,0.027972027972028,0.995238095238095,0.166849716328281,0.235294117647059,0.027972027972028,0.05,0,0.950191570881226,2873,0,2728,2,143,0.949530107901149,0,0.999267399267399,0,0,0,0,0,0.950191570881226,2873,0,2728,2,143,0.949530107901149,0,0.999267399267399,0,0,0,0
"abalone_C1_P05_V03_CA0",0.277777777777778,0.951663747810858,2873,5,2717,13,138,0.94744169857292,0.034965034965035,0.995238095238095,0.186543653868296,0.277777777777778,0.034965034965035,0.062111801242236,0,0.950208913649025,2873,0,2729,1,143,0.94987817612252,0,0.9996336996337,0,0,0,0,0,0.950208913649025,2873,0,2729,1,143,0.94987817612252,0,0.9996336996337,0,0,0,0
"abalone_C1_P05_V03_CA1",0.238095238095238,0.951612903225806,2873,5,2714,16,138,0.946397493908806,0.034965034965035,0.994139194139194,0.186440638497052,0.238095238095238,0.034965034965035,0.0609756097560976,0,0.950208913649025,2873,0,2729,1,143,0.94987817612252,0,0.9996336996337,0,0,0,0,0,0.950208913649025,2873,0,2729,1,143,0.94987817612252,0,0.9996336996337,0,0,0,0
"abalone_C1_P05_V04_CA0",0.4,0.952681388012618,2873,8,2718,12,135,0.948833971458406,0.0559440559440559,0.995604395604396,0.236004550815954,0.4,0.0559440559440559,0.098159509202454,0,0.950208913649025,2873,0,2729,1,143,0.94987817612252,0,0.9996336996337,0,0,0,0,0,0.950208913649025,2873,0,2729,1,143,0.94987817612252,0,0.9996336996337,0,0,0,0
"abalone_C1_P05_V04_CA1",0.380952380952381,0.952664796633941,2873,8,2717,13,135,0.948485903237034,0.0559440559440559,0.995238095238095,0.235961131709559,0.380952380952381,0.0559440559440559,0.0975609756097561,0,0.950191570881226,2873,0,2728,2,143,0.949530107901149,0,0.999267399267399,0,0,0,0,0,0.950191570881226,2873,0,2728,2,143,0.949530107901149,0,0.999267399267399,0,0,0,0
"abalone_C1_P05_V05_CA0",0.368421052631579,0.952347582340575,2873,7,2718,12,136,0.948485903237034,0.048951048951049,0.995604395604396,0.220762042718195,0.368421052631579,0.048951048951049,0.0864197530864197,0,0.950208913649025,2873,0,2729,1,143,0.94987817612252,0,0.9996336996337,0,0,0,0,0,0.950208913649025,2873,0,2729,1,143,0.94987817612252,0,0.9996336996337,0,0,0,0
"abalone_C1_P05_V05_CA1",0.368421052631579,0.952347582340575,2873,7,2718,12,136,0.948485903237034,0.048951048951049,0.995604395604396,0.220762042718195,0.368421052631579,0.048951048951049,0.0864197530864197,0,0.950191570881226,2873,0,2728,2,143,0.949530107901149,0,0.999267399267399,0,0,0,0,0,0.950191570881226,2873,0,2728,2,143,0.949530107901149,0,0.999267399267399,0,0,0,0
"abalone_C1_P05_V06_CA0",0.421052631578947,0.952697967764541,2873,8,2719,11,135,0.949182039679777,0.0559440559440559,0.995970695970696,0.236047961935758,0.421052631578947,0.0559440559440559,0.0987654320987654,0,0.950208913649025,2873,0,2729,1,143,0.94987817612252,0,0.9996336996337,0,0,0,0,0,0.950208913649025,2873,0,2729,1,143,0.94987817612252,0,0.9996336996337,0,0,0,0
"abalone_C1_P05_V06_CA1",0.4,0.952681388012618,2873,8,2718,12,135,0.948833971458406,0.0559440559440559,0.995604395604396,0.236004550815954,0.4,0.0559440559440559,0.098159509202454,0,0.950208913649025,2873,0,2729,1,143,0.94987817612252,0,0.9996336996337,0,0,0,0,0,0.950208913649025,2873,0,2729,1,143,0.94987817612252,0,0.9996336996337,0,0,0,0
"abalone_C1_P05_V07_CA0",0.294117647058824,0.951680672268908,2873,5,2718,12,138,0.947789766794292,0.034965034965035,0.995604395604396,0.186577979685841,0.294117647058824,0.034965034965035,0.0625,0,0.950208913649025,2873,0,2729,1,143,0.94987817612252,0,0.9996336996337,0,0,0,0,0,0.950208913649025,2873,0,2729,1,143,0.94987817612252,0,0.9996336996337,0,0,0,0
"abalone_C1_P05_V07_CA1",0.2,0.951279355064844,2873,4,2714,16,139,0.946049425687435,0.027972027972028,0.994139194139194,0.166757576579149,0.2,0.027972027972028,0.049079754601227,0,0.950191570881226,2873,0,2728,2,143,0.949530107901149,0,0.999267399267399,0,0,0,0,0,0.950191570881226,2873,0,2728,2,143,0.949530107901149,0,0.999267399267399,0,0,0,0
"abalone_C1_P05_V08_CA0",0.35,0.952330879775675,2873,7,2717,13,136,0.948137835015663,0.048951048951049,0.995238095238095,0.220721427863152,0.35,0.048951048951049,0.0858895705521472,0,0.950208913649025,2873,0,2729,1,143,0.94987817612252,0,0.9996336996337,0,0,0,0,0,0.950208913649025,2873,0,2729,1,143,0.94987817612252,0,0.9996336996337,0,0,0,0
"abalone_C1_P05_V08_CA1",0.222222222222222,0.951313485113835,2873,4,2716,14,139,0.946745562130177,0.027972027972028,0.994871794871795,0.166819008733224,0.222222222222222,0.027972027972028,0.0496894409937888,0,0.950191570881226,2873,0,2728,2,143,0.949530107901149,0,0.999267399267399,0,0,0,0,0,0.950191570881226,2873,0,2728,2,143,0.949530107901149,0,0.999267399267399,0,0,0,0
"abalone_C1_P05_V09_CA0",0.333333333333333,0.952014010507881,2873,6,2718,12,137,0.948137835015663,0.041958041958042,0.995604395604396,0.204385936415352,0.333333333333333,0.041958041958042,0.0745341614906832,0,0.950208913649025,2873,0,2729,1,143,0.94987817612252,0,0.9996336996337,0,0,0,0,0,0.950208913649025,2873,0,2729,1,143,0.94987817612252,0,0.9996336996337,0,0,0,0
"abalone_C1_P05_V09_CA1",0.277777777777778,0.951663747810858,2873,5,2717,13,138,0.94744169857292,0.034965034965035,0.995238095238095,0.186543653868296,0.277777777777778,0.034965034965035,0.062111801242236,0,0.950191570881226,2873,0,2728,2,143,0.949530107901149,0,0.999267399267399,0,0,0,0,0,0.950191570881226,2873,0,2728,2,143,0.949530107901149,0,0.999267399267399,0,0,0,0
"abalone_C1_P05_V10_CA0",0.476190476190476,0.953366058906031,2873,10,2719,11,133,0.94987817612252,0.0699300699300699,0.995970695970696,0.263909644419319,0.476190476190476,0.0699300699300699,0.121951219512195,0,0.950208913649025,2873,0,2729,1,143,0.94987817612252,0,0.9996336996337,0,0,0,0,0,0.950208913649025,2873,0,2729,1,143,0.94987817612252,0,0.9996336996337,0,0,0,0
"abalone_C1_P05_V10_CA1",0.315789473684211,0.951997196916608,2873,6,2717,13,137,0.947789766794292,0.041958041958042,0.995238095238095,0.204348334366204,0.315789473684211,0.041958041958042,0.0740740740740741,0,0.950208913649025,2873,0,2729,1,143,0.94987817612252,0,0.9996336996337,0,0,0,0,0,0.950208913649025,2873,0,2729,1,143,0.94987817612252,0,0.9996336996337,0,0,0,0
"abalone_C2_P02_V01_CA0",0.214285714285714,0.981152204836415,2826,3,2759,11,53,0.977353149327672,0.0535714285714286,0.996028880866426,0.230995000046355,0.214285714285714,0.0535714285714286,0.0857142857142857,0,0.980176991150442,2826,0,2769,1,56,0.979830148619958,0,0.999638989169675,0,0,0,0,0,0.980176991150442,2826,0,2769,1,56,0.979830148619958,0,0.999638989169675,0,0,0,0
"abalone_C2_P02_V01_CA1",0.214285714285714,0.981152204836415,2826,3,2759,11,53,0.977353149327672,0.0535714285714286,0.996028880866426,0.230995000046355,0.214285714285714,0.0535714285714286,0.0857142857142857,0,0.980176991150442,2826,0,2769,1,56,0.979830148619958,0,0.999638989169675,0,0,0,0,0,0.980176991150442,2826,0,2769,1,56,0.979830148619958,0,0.999638989169675,0,0,0,0
"abalone_C2_P02_V02_CA0",0.214285714285714,0.981152204836415,2826,3,2759,11,53,0.977353149327672,0.0535714285714286,0.996028880866426,0.230995000046355,0.214285714285714,0.0535714285714286,0.0857142857142857,0,0.980176991150442,2826,0,2769,1,56,0.979830148619958,0,0.999638989169675,0,0,0,0,0,0.980176991150442,2826,0,2769,1,56,0.979830148619958,0,0.999638989169675,0,0,0,0
"abalone_C2_P02_V02_CA1",0.214285714285714,0.981152204836415,2826,3,2759,11,53,0.977353149327672,0.0535714285714286,0.996028880866426,0.230995000046355,0.214285714285714,0.0535714285714286,0.0857142857142857,0,0.980176991150442,2826,0,2769,1,56,0.979830148619958,0,0.999638989169675,0,0,0,0,0,0.980176991150442,2826,0,2769,1,56,0.979830148619958,0,0.999638989169675,0,0,0,0
"abalone_C2_P02_V03_CA0",0.0833333333333333,0.98045486851457,2826,1,2759,11,55,0.976645435244161,0.0178571428571429,0.996028880866426,0.133365025458221,0.0833333333333333,0.0178571428571429,0.0294117647058824,0,0.980176991150442,2826,0,2769,1,56,0.979830148619958,0,0.999638989169675,0,0,0,0,0,0.980176991150442,2826,0,2769,1,56,0.979830148619958,0,0.999638989169675,0,0,0,0
"abalone_C2_P02_V03_CA1",0.0833333333333333,0.98045486851457,2826,1,2759,11,55,0.976645435244161,0.0178571428571429,0.996028880866426,0.133365025458221,0.0833333333333333,0.0178571428571429,0.0294117647058824,0,0.980176991150442,2826,0,2769,1,56,0.979830148619958,0,0.999638989169675,0,0,0,0,0,0.980176991150442,2826,0,2769,1,56,0.979830148619958,0,0.999638989169675,0,0,0,0
"abalone_C2_P02_V04_CA0",0.375,0.98220640569395,2826,6,2760,10,50,0.978768577494692,0.107142857142857,0.996389891696751,0.326735458474669,0.375,0.107142857142857,0.166666666666667,0,0.980176991150442,2826,0,2769,1,56,0.979830148619958,0,0.999638989169675,0,0,0,0,0,0.980176991150442,2826,0,2769,1,56,0.979830148619958,0,0.999638989169675,0,0,0,0
"abalone_C2_P02_V04_CA1",0.266666666666667,0.981501245108502,2826,4,2759,11,52,0.977707006369427,0.0714285714285714,0.996028880866426,0.266730050916442,0.266666666666667,0.0714285714285714,0.112676056338028,0,0.980176991150442,2826,0,2769,1,56,0.979830148619958,0,0.999638989169675,0,0,0,0,0,0.980176991150442,2826,0,2769,1,56,0.979830148619958,0,0.999638989169675,0,0,0,0
"abalone_C2_P02_V05_CA0",0.266666666666667,0.981501245108502,2826,4,2759,11,52,0.977707006369427,0.0714285714285714,0.996028880866426,0.266730050916442,0.266666666666667,0.0714285714285714,0.112676056338028,0,0.980176991150442,2826,0,2769,1,56,0.979830148619958,0,0.999638989169675,0,0,0,0,0,0.980176991150442,2826,0,2769,1,56,0.979830148619958,0,0.999638989169675,0,0,0,0
"abalone_C2_P02_V05_CA1",0.153846153846154,0.980803412726626,2826,2,2759,11,54,0.976999292285917,0.0357142857142857,0.996028880866426,0.188606627749249,0.153846153846154,0.0357142857142857,0.0579710144927536,0,0.980176991150442,2826,0,2769,1,56,0.979830148619958,0,0.999638989169675,0,0,0,0,0,0.980176991150442,2826,0,2769,1,56,0.979830148619958,0,0.999638989169675,0,0,0,0
"abalone_C2_P02_V06_CA0",0.214285714285714,0.981152204836415,2826,3,2759,11,53,0.977353149327672,0.0535714285714286,0.996028880866426,0.230995000046355,0.214285714285714,0.0535714285714286,0.0857142857142857,0,0.980176991150442,2826,0,2769,1,56,0.979830148619958,0,0.999638989169675,0,0,0,0,0,0.980176991150442,2826,0,2769,1,56,0.979830148619958,0,0.999638989169675,0,0,0,0
"abalone_C2_P02_V06_CA1",0.153846153846154,0.980803412726626,2826,2,2759,11,54,0.976999292285917,0.0357142857142857,0.996028880866426,0.188606627749249,0.153846153846154,0.0357142857142857,0.0579710144927536,0,0.980176991150442,2826,0,2769,1,56,0.979830148619958,0,0.999638989169675,0,0,0,0,0,0.980176991150442,2826,0,2769,1,56,0.979830148619958,0,0.999638989169675,0,0,0,0
"abalone_C2_P02_V07_CA0",0,0.980106571936057,2826,0,2759,11,56,0.976291578202406,0,0.996028880866426,0,0,0,0,0,0.980176991150442,2826,0,2769,1,56,0.979830148619958,0,0.999638989169675,0,0,0,0,0,0.980176991150442,2826,0,2769,1,56,0.979830148619958,0,0.999638989169675,0,0,0,0
"abalone_C2_P02_V07_CA1",0.166666666666667,0.980810234541578,2826,2,2760,10,54,0.977353149327672,0.0357142857142857,0.996389891696751,0.188640804904146,0.166666666666667,0.0357142857142857,0.0588235294117647,0,0.980176991150442,2826,0,2769,1,56,0.979830148619958,0,0.999638989169675,0,0,0,0,0,0.980176991150442,2826,0,2769,1,56,0.979830148619958,0,0.999638989169675,0,0,0,0
"abalone_C2_P02_V08_CA0",0.214285714285714,0.981152204836415,2826,3,2759,11,53,0.977353149327672,0.0535714285714286,0.996028880866426,0.230995000046355,0.214285714285714,0.0535714285714286,0.0857142857142857,0,0.980176991150442,2826,0,2769,1,56,0.979830148619958,0,0.999638989169675,0,0,0,0,0,0.980176991150442,2826,0,2769,1,56,0.979830148619958,0,0.999638989169675,0,0,0,0
"abalone_C2_P02_V08_CA1",0.166666666666667,0.980810234541578,2826,2,2760,10,54,0.977353149327672,0.0357142857142857,0.996389891696751,0.188640804904146,0.166666666666667,0.0357142857142857,0.0588235294117647,0,0.980176991150442,2826,0,2769,1,56,0.979830148619958,0,0.999638989169675,0,0,0,0,0,0.980176991150442,2826,0,2769,1,56,0.979830148619958,0,0.999638989169675,0,0,0,0
"abalone_C2_P02_V09_CA0",0.153846153846154,0.980803412726626,2826,2,2759,11,54,0.976999292285917,0.0357142857142857,0.996028880866426,0.188606627749249,0.153846153846154,0.0357142857142857,0.0579710144927536,0,0.980176991150442,2826,0,2769,1,56,0.979830148619958,0,0.999638989169675,0,0,0,0,0,0.980176991150442,2826,0,2769,1,56,0.979830148619958,0,0.999638989169675,0,0,0,0
"abalone_C2_P02_V09_CA1",0.153846153846154,0.980803412726626,2826,2,2759,11,54,0.976999292285917,0.0357142857142857,0.996028880866426,0.188606627749249,0.153846153846154,0.0357142857142857,0.0579710144927536,0,0.980176991150442,2826,0,2769,1,56,0.979830148619958,0,0.999638989169675,0,0,0,0,0,0.980176991150442,2826,0,2769,1,56,0.979830148619958,0,0.999638989169675,0,0,0,0
"abalone_C2_P02_V10_CA0",0.153846153846154,0.980803412726626,2826,2,2759,11,54,0.976999292285917,0.0357142857142857,0.996028880866426,0.188606627749249,0.153846153846154,0.0357142857142857,0.0579710144927536,0,0.980176991150442,2826,0,2769,1,56,0.979830148619958,0,0.999638989169675,0,0,0,0,0,0.980176991150442,2826,0,2769,1,56,0.979830148619958,0,0.999638989169675,0,0,0,0
"abalone_C2_P02_V10_CA1",0.153846153846154,0.980803412726626,2826,2,2759,11,54,0.976999292285917,0.0357142857142857,0.996028880866426,0.188606627749249,0.153846153846154,0.0357142857142857,0.0579710144927536,0,0.980176991150442,2826,0,2769,1,56,0.979830148619958,0,0.999638989169675,0,0,0,0,0,0.980176991150442,2826,0,2769,1,56,0.979830148619958,0,0.999638989169675,0,0,0,0
"abalone_C2_P05_V01_CA0",0.333333333333333,0.951724137931034,2915,5,2760,10,140,0.948542024013722,0.0344827586206897,0.996389891696751,0.185359844970463,0.333333333333333,0.0344827586206897,0.0625,0,0.950240219629375,2915,0,2769,1,145,0.94991423670669,0,0.999638989169675,0,0,0,0,0,0.950240219629375,2915,0,2769,1,145,0.94991423670669,0,0.999638989169675,0,0,0,0
"abalone_C2_P05_V02_CA0",0.333333333333333,0.951724137931034,2915,5,2760,10,140,0.948542024013722,0.0344827586206897,0.996389891696751,0.185359844970463,0.333333333333333,0.0344827586206897,0.0625,0,0.950240219629375,2915,0,2769,1,145,0.94991423670669,0,0.999638989169675,0,0,0,0,0,0.950240219629375,2915,0,2769,1,145,0.94991423670669,0,0.999638989169675,0,0,0,0
"abalone_C2_P05_V02_CA1",0.285714285714286,0.951396070320579,2915,4,2760,10,141,0.94819897084048,0.0275862068965517,0.996389891696751,0.165790885461111,0.285714285714286,0.0275862068965517,0.050314465408805,0,0.950240219629375,2915,0,2769,1,145,0.94991423670669,0,0.999638989169675,0,0,0,0,0,0.950240219629375,2915,0,2769,1,145,0.94991423670669,0,0.999638989169675,0,0,0,0
"abalone_C2_P05_V03_CA0",0.307692307692308,0.951412818745693,2915,4,2761,9,141,0.948542024013722,0.0275862068965517,0.996750902527076,0.16582091732178,0.307692307692308,0.0275862068965517,0.0506329113924051,1,0.950583390528483,2915,1,2770,0,144,0.950600343053173,0.00689655172413793,1,0.08304547985374,1,0.00689655172413793,0.0136986301369863,1,0.950583390528483,2915,1,2770,0,144,0.950600343053173,0.00689655172413793,1,0.08304547985374,1,0.00689655172413793,0.0136986301369863
"abalone_C2_P05_V03_CA1",0.25,0.951085084395453,2915,3,2761,9,142,0.94819897084048,0.0206896551724138,0.996750902527076,0.1436051268795,0.25,0.0206896551724138,0.0382165605095541,1,0.950583390528483,2915,1,2770,0,144,0.950600343053173,0.00689655172413793,1,0.08304547985374,1,0.00689655172413793,0.0136986301369863,1,0.950583390528483,2915,1,2770,0,144,0.950600343053173,0.00689655172413793,1,0.08304547985374,1,0.00689655172413793,0.0136986301369863
"abalone_C2_P05_V04_CA0",0.285714285714286,0.951396070320579,2915,4,2760,10,141,0.94819897084048,0.0275862068965517,0.996389891696751,0.165790885461111,0.285714285714286,0.0275862068965517,0.050314465408805,0,0.950240219629375,2915,0,2769,1,145,0.94991423670669,0,0.999638989169675,0,0,0,0,0,0.950240219629375,2915,0,2769,1,145,0.94991423670669,0,0.999638989169675,0,0,0,0
"abalone_C2_P05_V04_CA1",0.214285714285714,0.951051361599448,2915,3,2759,11,142,0.947512864493997,0.0206896551724138,0.996028880866426,0.143553105458891,0.214285714285714,0.0206896551724138,0.0377358490566038,0,0.950240219629375,2915,0,2769,1,145,0.94991423670669,0,0.999638989169675,0,0,0,0,0,0.950240219629375,2915,0,2769,1,145,0.94991423670669,0,0.999638989169675,0,0,0,0
"abalone_C2_P05_V05_CA0",0.333333333333333,0.951429555632105,2915,4,2762,8,141,0.948885077186964,0.0275862068965517,0.997111913357401,0.165850943744357,0.333333333333333,0.0275862068965517,0.0509554140127389,1,0.950583390528483,2915,1,2770,0,144,0.950600343053173,0.00689655172413793,1,0.08304547985374,1,0.00689655172413793,0.0136986301369863,1,0.950583390528483,2915,1,2770,0,144,0.950600343053173,0.00689655172413793,1,0.08304547985374,1,0.00689655172413793,0.0136986301369863
