"KNNAGG_ROC","LOF_ROC","COF_ROC","INFLO_ROC","KDEOS_ROC","LDF_ROC","LDOF_ROC","AutoEncoder_ROC","OCSVM_ROC","IsoForest_ROC","STRAY_ROC","KNNAGG_PR","LOF_PR","COF_PR","INFLO_PR","KDEOS_PR","LDF_PR","LDOF_PR","AutoEncoder_PR","OCSVM_PR","IsoForest_PR","STRAY_PR"
0.981220657276995,0.908450704225352,0.869718309859155,0.683098591549296,0.740610328638498,0.775821596244131,0.643192488262911,0.721830985915493,0.866197183098592,0.994131455399061,0.963028169014085,0.794465760230322,0.344877970762818,0.12961764864185,0.0962305085404964,0.100847509357258,0.0896218518899292,0.0647681186667936,0.447586788526836,0.149716086950297,0.889724922229389,0.591913150475305
