"KNNAGG_ROC","LOF_ROC","COF_ROC","INFLO_ROC","KDEOS_ROC","LDF_ROC","LDOF_ROC","AutoEncoder_ROC","OCSVM_ROC","IsoForest_ROC","STRAY_ROC","KNNAGG_PR","LOF_PR","COF_PR","INFLO_PR","KDEOS_PR","LDF_PR","LDOF_PR","AutoEncoder_PR","OCSVM_PR","IsoForest_PR","STRAY_PR"
0.518487394957983,0.307563025210084,0.361344537815126,0.548739495798319,0.435294117647059,0.311764705882353,0.509243697478992,0.681512605042017,0.548739495798319,0.726890756302521,0.331932773109244,0.0730736142228487,0.051981071782335,0.0569445138998226,0.0792035071315575,0.0689512908141121,0.0520087416238728,0.0768254984128875,0.123319292045353,0.107502171254471,0.152197405417309,0.0535966177223521
