"KNNAGG_ROC","LOF_ROC","COF_ROC","INFLO_ROC","KDEOS_ROC","LDF_ROC","LDOF_ROC","AutoEncoder_ROC","OCSVM_ROC","IsoForest_ROC","STRAY_ROC","KNNAGG_PR","LOF_PR","COF_PR","INFLO_PR","KDEOS_PR","LDF_PR","LDOF_PR","AutoEncoder_PR","OCSVM_PR","IsoForest_PR","STRAY_PR"
0.534797494208173,0.60897206698438,0.669280539950139,0.673899307919497,0.500298775022408,0.468298010942023,0.705187420102171,0.483192680501746,0.469615559811331,0.47944084989249,0.640749974285756,0.0260357521715015,0.0545960847566721,0.0454150728041656,0.112119583484335,0.0179095713446858,0.0163664473431915,0.082052447956759,0.0197855900036462,0.0188183477970027,0.016052335463104,0.0530709758623553
